item_id	display_name	constant_name	source_category	final_category	changed_by_rules	fallback_review
964	Skull	SKULL	UNKNOWN	CLEANUP	False	True
965	Skull	CERT_SKULL	UNKNOWN	CLEANUP	False	True
966	Tile	ROOFTILE	UNKNOWN	CLEANUP	False	True
967	Rooftile	ROOFTILE	UNKNOWN	CLEANUP	False	True
968	Rock	ROCK	UNKNOWN	CLEANUP	False	True
969	Rock	ROCK	UNKNOWN	CLEANUP	False	True
970	Papyrus	PAPYRUS	UNKNOWN	CLEANUP	False	True
971	Papyrus	PAPYRUS	UNKNOWN	CLEANUP	False	True
972	Papyrus	PAPYRUS_USED	UNKNOWN	CLEANUP	False	True
973	Charcoal	CHARCOAL	UNKNOWN	CLEANUP	False	True
974	Charcoal	CHARCOAL	UNKNOWN	CLEANUP	False	True
975	Machete	MACHETTE	UNKNOWN	CLEANUP	False	True
976	Machette	MACHETTE	UNKNOWN	CLEANUP	False	True
977	Cooking pot	COOKING_POT	CLEANUP	CLEANUP	False	False
978	Cooking Pot	COOKING_POT	CLEANUP	CLEANUP	False	False
979	Highwayman Mask	HIGHWAYMAN_MASK	UNKNOWN	CLEANUP	False	True
980	Cert Highwayman Mask	CERT_HIGHWAYMAN_MASK	UNKNOWN	CLEANUP	False	True
981	Disk of returning	DISCOFRETURNING	UNKNOWN	CLEANUP	False	True
982	Discofreturning	DISCOFRETURNING	UNKNOWN	CLEANUP	False	True
983	Brass key	EDGEVILLEDUNGEONKEY	UNKNOWN	CLEANUP	False	True
984	Edgevilledungeonkey	EDGEVILLEDUNGEONKEY	UNKNOWN	CLEANUP	False	True
985	Tooth half of key	KEYHALF1	UNKNOWN	CLEANUP	False	True
986	Keyhalf1	KEYHALF1	UNKNOWN	CLEANUP	False	True
987	Loop half of key	KEYHALF2	UNKNOWN	CLEANUP	False	True
988	Keyhalf2	KEYHALF2	UNKNOWN	CLEANUP	False	True
989	Crystal key	CRYSTAL_KEY	UNKNOWN	CLEANUP	False	True
990	Crystal Key	CRYSTAL_KEY	UNKNOWN	CLEANUP	False	True
991	Muddy key	MUDDY_KEY	UNKNOWN	CLEANUP	False	True
992	Muddy Key	MUDDY_KEY	UNKNOWN	CLEANUP	False	True
993	Sinister key	SINISTER_KEY	UNKNOWN	CLEANUP	False	True
994	Sinister Key	SINISTER_KEY	UNKNOWN	CLEANUP	False	True
1005	White apron	WHITE_APRON	UNKNOWN	CLEANUP	False	True
1006	White Apron	WHITE_APRON	UNKNOWN	CLEANUP	False	True
1009	Brass necklace	BRASS_NECKLACE	UNKNOWN	CLEANUP	False	True
1010	Brass Necklace	BRASS_NECKLACE	UNKNOWN	CLEANUP	False	True
1017	Wizard hat	BLACKWIZHAT	UNKNOWN	CLEANUP	False	True
1018	Blackwizhat	BLACKWIZHAT	UNKNOWN	CLEANUP	False	True
1025	Right eye patch	EYE_PATCH	UNKNOWN	CLEANUP	False	True
1026	Eye Patch	EYE_PATCH	UNKNOWN	CLEANUP	False	True
1037	Bunny ears	BUNNYEARS	UNKNOWN	CLEANUP	False	True
1038	Red partyhat	RED_PARTYHAT	UNKNOWN	CLEANUP	False	True
1039	Red Partyhat	RED_PARTYHAT	UNKNOWN	CLEANUP	False	True
1040	Yellow partyhat	YELLOW_PARTYHAT	UNKNOWN	CLEANUP	False	True
1041	Yellow Partyhat	YELLOW_PARTYHAT	UNKNOWN	CLEANUP	False	True
1042	Blue partyhat	BLUE_PARTYHAT	UNKNOWN	CLEANUP	False	True
1043	Blue Partyhat	BLUE_PARTYHAT	UNKNOWN	CLEANUP	False	True
1044	Green partyhat	GREEN_PARTYHAT	UNKNOWN	CLEANUP	False	True
1045	Green Partyhat	GREEN_PARTYHAT	UNKNOWN	CLEANUP	False	True
1046	Purple partyhat	PURPLE_PARTYHAT	UNKNOWN	CLEANUP	False	True
1047	Purple Partyhat	PURPLE_PARTYHAT	UNKNOWN	CLEANUP	False	True
1048	White partyhat	WHITE_PARTYHAT	UNKNOWN	CLEANUP	False	True
1049	White Partyhat	WHITE_PARTYHAT	UNKNOWN	CLEANUP	False	True
1050	Santa hat	SANTA_HAT	UNKNOWN	CLEANUP	False	True
1051	Santa Hat	SANTA_HAT	UNKNOWN	CLEANUP	False	True
1053	Green halloween mask	HALLOWEENMASK_GREEN	UNKNOWN	CLEANUP	False	True
1054	Halloweenmask Green	HALLOWEENMASK_GREEN	UNKNOWN	CLEANUP	False	True
1055	Blue halloween mask	HALLOWEENMASK_BLUE	UNKNOWN	CLEANUP	False	True
1056	Halloweenmask Blue	HALLOWEENMASK_BLUE	UNKNOWN	CLEANUP	False	True
1057	Red halloween mask	HALLOWEENMASK_RED	UNKNOWN	CLEANUP	False	True
1058	Halloweenmask Red	HALLOWEENMASK_RED	UNKNOWN	CLEANUP	False	True
1411	Farmer's fork	FARMERS_FORK	UNKNOWN	CLEANUP	False	True
1412	Farmers Fork	FARMERS_FORK	UNKNOWN	CLEANUP	False	True
1419	Scythe	SCYTHE	UNKNOWN	CLEANUP	False	True
1437	Blankrune	BLANKRUNE	UNKNOWN	CLEANUP	False	True
1438	Air talisman	AIR_TALISMAN	UNKNOWN	CLEANUP	False	True
1439	Air Talisman	AIR_TALISMAN	UNKNOWN	CLEANUP	False	True
1440	Earth talisman	EARTH_TALISMAN	UNKNOWN	CLEANUP	False	True
1441	Earth Talisman	EARTH_TALISMAN	UNKNOWN	CLEANUP	False	True
1442	Fire talisman	FIRE_TALISMAN	UNKNOWN	CLEANUP	False	True
1443	Fire Talisman	FIRE_TALISMAN	UNKNOWN	CLEANUP	False	True
1444	Water talisman	WATER_TALISMAN	UNKNOWN	CLEANUP	False	True
1445	Water Talisman	WATER_TALISMAN	UNKNOWN	CLEANUP	False	True
1448	Mind talisman	MIND_TALISMAN	UNKNOWN	CLEANUP	False	True
1449	Mind Talisman	MIND_TALISMAN	UNKNOWN	CLEANUP	False	True
1450	Blood talisman	BLOOD_TALISMAN	UNKNOWN	CLEANUP	False	True
1451	Blood Talisman	BLOOD_TALISMAN	UNKNOWN	CLEANUP	False	True
1452	Chaos talisman	CHAOS_TALISMAN	UNKNOWN	CLEANUP	False	True
1453	Chaos Talisman	CHAOS_TALISMAN	UNKNOWN	CLEANUP	False	True
1454	Cosmic talisman	COSMIC_TALISMAN	UNKNOWN	CLEANUP	False	True
1455	Cosmic Talisman	COSMIC_TALISMAN	UNKNOWN	CLEANUP	False	True
1456	Death talisman	DEATH_TALISMAN	UNKNOWN	CLEANUP	False	True
1457	Death Talisman	DEATH_TALISMAN	UNKNOWN	CLEANUP	False	True
1458	Law talisman	LAW_TALISMAN	UNKNOWN	CLEANUP	False	True
1459	Auto-weed	CERT_LAW_TALISMAN	UNKNOWN	CLEANUP	False	True
1460	Soul talisman	SOUL_TALISMAN	UNKNOWN	CLEANUP	False	True
1461	Cert Soul Talisman	CERT_SOUL_TALISMAN	UNKNOWN	CLEANUP	False	True
1462	Nature talisman	NATURE_TALISMAN	UNKNOWN	CLEANUP	False	True
1463	Nature Talisman	NATURE_TALISMAN	UNKNOWN	CLEANUP	False	True
1465	Weapon poison	DISPLAY_WEAPON_POISON	UNKNOWN	CLEANUP	False	True
1466	Sea slug	SEASLUGINV	UNKNOWN	CLEANUP	False	True
1467	Damp sticks	DAMP_STICKS	UNKNOWN	CLEANUP	False	True
1468	Dry sticks	DRY_STICKS	UNKNOWN	CLEANUP	False	True
1469	Broken glass	BROKEN_GLASS	CLEANUP	CLEANUP	False	False
1470	Red bead	RED_BEAD	UNKNOWN	CLEANUP	False	True
1471	Red Bead	RED_BEAD	UNKNOWN	CLEANUP	False	True
1472	Yellow bead	YELLOW_BEAD	UNKNOWN	CLEANUP	False	True
1473	Yellow Bead	YELLOW_BEAD	UNKNOWN	CLEANUP	False	True
1474	Black bead	BLACK_BEAD	UNKNOWN	CLEANUP	False	True
1475	Black Bead	BLACK_BEAD	UNKNOWN	CLEANUP	False	True
1476	White bead	WHITE_BEAD	UNKNOWN	CLEANUP	False	True
1477	White Bead	WHITE_BEAD	UNKNOWN	CLEANUP	False	True
1480	Rock	SWAMPROCKS1	UNKNOWN	CLEANUP	False	True
1485	Oily cloth	DAMP_CLOTH	UNKNOWN	CLEANUP	False	True
1487	Unicorn horn	CAVE_UNICORN_HORN	UNKNOWN	CLEANUP	False	True
1488	Paladin's badge	PALADINBADGE1	UNKNOWN	CLEANUP	False	True
1489	Paladin's badge	PALADINBADGE2	UNKNOWN	CLEANUP	False	True
1490	Paladin's badge	PALADINBADGE3	UNKNOWN	CLEANUP	False	True
1491	Witch's cat	CAVEWITCHCAT	UNKNOWN	CLEANUP	False	True
1492	Doll of iban	IBANDOLL	UNKNOWN	CLEANUP	False	True
1493	Old journal	UPASS_JOURNAL	UNKNOWN	CLEANUP	False	True
1494	History of iban	OLD_JOURNAL	UNKNOWN	CLEANUP	False	True
1495	Klank's gauntlets	KLANKS_GAUNTLETS	UNKNOWN	CLEANUP	False	True
1496	Iban's dove	IBANSDOVE	UNKNOWN	CLEANUP	False	True
1500	Iban's shadow	IBANSSHADOW	UNKNOWN	CLEANUP	False	True
1503	Warrant	WARRANT	UNKNOWN	CLEANUP	False	True
1504	Hangover cure	HANGOVER_CURE	UNKNOWN	CLEANUP	False	True
1506	Gas mask	GASMASK	UNKNOWN	CLEANUP	False	True
1507	A small key	ELENAKEY	UNKNOWN	CLEANUP	False	True
1508	A scruffy note	SCRUFFY_NOTE	UNKNOWN	CLEANUP	False	True
1509	Book	TURNIP_BOOK	UNKNOWN	CLEANUP	False	True
1510	Picture	ELENA_PICTURE	UNKNOWN	CLEANUP	False	True
1523	Lockpick	LOCKPICK	UNKNOWN	CLEANUP	False	True
1524	Lockpick	LOCKPICK	UNKNOWN	CLEANUP	False	True
1526	Snake weed	SNAKE_WEED	UNKNOWN	CLEANUP	False	True
1528	Ardrigal	ARDRIGAL	UNKNOWN	CLEANUP	False	True
1530	Sito foil	SITO_FOIL	UNKNOWN	CLEANUP	False	True
1532	Volencia moss	VOLENCIA_MOSS	UNKNOWN	CLEANUP	False	True
1533	Grimy rogue's purse	UNIDENTIFIED_ROGUES_PURSE	HERBLORE	CLEANUP	True	False
1534	Rogue's purse	ROGUES_PURSE	UNKNOWN	CLEANUP	False	True
1535	Map part	MAPPART1	UNKNOWN	CLEANUP	False	True
1536	Map part	MAPPART2	UNKNOWN	CLEANUP	False	True
1537	Map part	MAPPART3	UNKNOWN	CLEANUP	False	True
1538	Crandor map	DRAGONMAP	UNKNOWN	CLEANUP	False	True
1542	Maze key	MELZARKEY	UNKNOWN	CLEANUP	False	True
1543	Key	REDKEY	UNKNOWN	CLEANUP	False	True
1544	Key	ORANGEKEY	UNKNOWN	CLEANUP	False	True
1545	Key	YELLOWKEY	UNKNOWN	CLEANUP	False	True
1546	Key	BLUEKEY	UNKNOWN	CLEANUP	False	True
1547	Key	MAGENTAKEY	UNKNOWN	CLEANUP	False	True
1548	Key	GREENKEY	UNKNOWN	CLEANUP	False	True
1549	Stake	STAKE	UNKNOWN	CLEANUP	False	True
1550	Garlic	GARLIC	UNKNOWN	CLEANUP	False	True
1551	Garlic	GARLIC	UNKNOWN	CLEANUP	False	True
1552	Seasoned sardine	SEASONED_SARDINE	UNKNOWN	CLEANUP	False	True
1553	Seasoned Sardine	SEASONED_SARDINE	UNKNOWN	CLEANUP	False	True
1554	Fluffs' kitten	GERTRUDEKITTENS	UNKNOWN	CLEANUP	False	True
1555	Pet kitten	KITTENOBJECT	UNKNOWN	CLEANUP	False	True
1556	Pet kitten	KITTENOBJECT_LIGHT	UNKNOWN	CLEANUP	False	True
1557	Pet kitten	KITTENOBJECT_BROWN	UNKNOWN	CLEANUP	False	True
1558	Pet kitten	KITTENOBJECT_BLACK	UNKNOWN	CLEANUP	False	True
1559	Pet kitten	KITTENOBJECT_BROWNGREY	UNKNOWN	CLEANUP	False	True
1560	Pet kitten	KITTENOBJECT_BLUEGREY	UNKNOWN	CLEANUP	False	True
1561	Pet cat	GROWNCATOBJECT	UNKNOWN	CLEANUP	False	True
1562	Pet cat	GROWNCATOBJECT_LIGHT	UNKNOWN	CLEANUP	False	True
1563	Pet cat	GROWNCATOBJECT_BROWN	UNKNOWN	CLEANUP	False	True
1564	Pet cat	GROWNCATOBJECT_BLACK	UNKNOWN	CLEANUP	False	True
1565	Pet cat	GROWNCATOBJECT_BROWNGREY	UNKNOWN	CLEANUP	False	True
1566	Pet cat	GROWNCATOBJECT_BLUEGREY	UNKNOWN	CLEANUP	False	True
1567	Pet cat	OVERGROWNCATOBJECT	UNKNOWN	CLEANUP	False	True
1568	Pet cat	OVERGROWNCATOBJECT_LIGHT	UNKNOWN	CLEANUP	False	True
1569	Pet cat	OVERGROWNCATOBJECT_BROWN	UNKNOWN	CLEANUP	False	True
1570	Pet cat	OVERGROWNCATOBJECT_BLACK	UNKNOWN	CLEANUP	False	True
1571	Pet cat	OVERGROWNCATOBJECT_BROWNGREY	UNKNOWN	CLEANUP	False	True
1572	Pet cat	OVERGROWNCATOBJECT_BLUEGREY	UNKNOWN	CLEANUP	False	True
1573	Doogle leaves	DOOGLELEAVES	UNKNOWN	CLEANUP	False	True
1574	Doogleleaves	DOOGLELEAVES	UNKNOWN	CLEANUP	False	True
1575	Cat training medal	FELINEMEDAL	UNKNOWN	CLEANUP	False	True
1576	Felinemedal	FELINEMEDAL	UNKNOWN	CLEANUP	False	True
1577	Pete's candlestick	PETECANDLESTICK	UNKNOWN	CLEANUP	False	True
1578	Petecandlestick	PETECANDLESTICK	UNKNOWN	CLEANUP	False	True
1579	Thieves' armband	MASTER_THIEF_ARMBAND	UNKNOWN	CLEANUP	False	True
1582	Blamish oil	BLAMISH_OIL	UNKNOWN	CLEANUP	False	True
1584	Id papers	ID_PAPERS	UNKNOWN	CLEANUP	False	True
1586	Miscellaneous key	MISC_KEY	UNKNOWN	CLEANUP	False	True
1587	Misc Key	MISC_KEY	UNKNOWN	CLEANUP	False	True
1589	Cert Grip Keys	CERT_GRIP_KEYS	UNKNOWN	CLEANUP	False	True
1591	Jail key	JAIL_KEY	UNKNOWN	CLEANUP	False	True
1601	Diamond	DIAMOND	UNKNOWN	CLEANUP	False	True
1602	Diamond	DIAMOND	UNKNOWN	CLEANUP	False	True
1603	Ruby	RUBY	UNKNOWN	CLEANUP	False	True
1604	Ruby	RUBY	UNKNOWN	CLEANUP	False	True
1605	Emerald	EMERALD	UNKNOWN	CLEANUP	False	True
1606	Emerald	EMERALD	UNKNOWN	CLEANUP	False	True
1607	Sapphire	SAPPHIRE	UNKNOWN	CLEANUP	False	True
1608	Sapphire	SAPPHIRE	UNKNOWN	CLEANUP	False	True
1609	Opal	OPAL	UNKNOWN	CLEANUP	False	True
1610	Opal	OPAL	UNKNOWN	CLEANUP	False	True
1611	Jade	JADE	UNKNOWN	CLEANUP	False	True
1612	Jade	JADE	UNKNOWN	CLEANUP	False	True
1613	Red topaz	RED_TOPAZ	UNKNOWN	CLEANUP	False	True
1614	Red Topaz	RED_TOPAZ	UNKNOWN	CLEANUP	False	True
1615	Dragonstone	DRAGONSTONE	UNKNOWN	CLEANUP	False	True
1616	Dragonstone	DRAGONSTONE	UNKNOWN	CLEANUP	False	True
1654	Gold necklace	GOLD_NECKLACE	UNKNOWN	CLEANUP	False	True
1655	Gold Necklace	GOLD_NECKLACE	UNKNOWN	CLEANUP	False	True
1656	Sapphire necklace	SAPPHIRE_NECKLACE	UNKNOWN	CLEANUP	False	True
1657	Sapphire Necklace	SAPPHIRE_NECKLACE	UNKNOWN	CLEANUP	False	True
1658	Emerald necklace	EMERALD_NECKLACE	UNKNOWN	CLEANUP	False	True
1659	Emerald Necklace	EMERALD_NECKLACE	UNKNOWN	CLEANUP	False	True
1660	Ruby necklace	RUBY_NECKLACE	UNKNOWN	CLEANUP	False	True
1661	Ruby Necklace	RUBY_NECKLACE	UNKNOWN	CLEANUP	False	True
1662	Diamond necklace	DIAMOND_NECKLACE	UNKNOWN	CLEANUP	False	True
1663	Diamond Necklace	DIAMOND_NECKLACE	UNKNOWN	CLEANUP	False	True
1664	Dragon necklace	DRAGONSTONE_NECKLACE	UNKNOWN	CLEANUP	False	True
1665	Dragonstone Necklace	DRAGONSTONE_NECKLACE	UNKNOWN	CLEANUP	False	True
1666	Black Necklace	BLACK_NECKLACE	UNKNOWN	CLEANUP	False	True
1667	Cert Black Necklace	CERT_BLACK_NECKLACE	UNKNOWN	CLEANUP	False	True
1668	Invis Necklace1	INVIS_NECKLACE1	UNKNOWN	CLEANUP	False	True
1669	Invis Necklace2	INVIS_NECKLACE2	UNKNOWN	CLEANUP	False	True
1670	Invis Necklace3	INVIS_NECKLACE3	UNKNOWN	CLEANUP	False	True
1671	Invis Necklace4	INVIS_NECKLACE4	UNKNOWN	CLEANUP	False	True
1672	Invis Necklace5	INVIS_NECKLACE5	UNKNOWN	CLEANUP	False	True
1718	Holy symbol	BLESSEDSTAR	UNKNOWN	CLEANUP	False	True
1719	Blessedstar	BLESSEDSTAR	UNKNOWN	CLEANUP	False	True
1724	Unholy symbol	BLESSEDSNAKE	UNKNOWN	CLEANUP	False	True
1735	Shears	SHEARS	UNKNOWN	CLEANUP	False	True
1736	Shears	SHEARS	UNKNOWN	CLEANUP	False	True
1757	Brown apron	BROWN_APRON	UNKNOWN	CLEANUP	False	True
1758	Brown Apron	BROWN_APRON	UNKNOWN	CLEANUP	False	True
1763	Red dye	REDDYE	UNKNOWN	CLEANUP	False	True
1764	Reddye	REDDYE	UNKNOWN	CLEANUP	False	True
1765	Yellow dye	YELLOWDYE	UNKNOWN	CLEANUP	False	True
1766	Yellowdye	YELLOWDYE	UNKNOWN	CLEANUP	False	True
1767	Blue dye	BLUEDYE	UNKNOWN	CLEANUP	False	True
1768	Bluedye	BLUEDYE	UNKNOWN	CLEANUP	False	True
1769	Orange dye	ORANGEDYE	UNKNOWN	CLEANUP	False	True
1770	Orangedye	ORANGEDYE	UNKNOWN	CLEANUP	False	True
1771	Green dye	GREENDYE	UNKNOWN	CLEANUP	False	True
1772	Greendye	GREENDYE	UNKNOWN	CLEANUP	False	True
1773	Purple dye	PURPLEDYE	UNKNOWN	CLEANUP	False	True
1774	Purpledye	PURPLEDYE	UNKNOWN	CLEANUP	False	True
1786	Glassblowingpipe	GLASSBLOWINGPIPE	UNKNOWN	CLEANUP	False	True
1794	Bronze wire	BRONZECRAFTWIRE	UNKNOWN	CLEANUP	False	True
1795	Bronzecraftwire	BRONZECRAFTWIRE	UNKNOWN	CLEANUP	False	True
1796	Silver necklace	MURDERNECKLACE	UNKNOWN	CLEANUP	False	True
1798	Silver cup	MURDERCUP	UNKNOWN	CLEANUP	False	True
1800	Silver bottle	MURDERBOTTLE	UNKNOWN	CLEANUP	False	True
1802	Silver book	MURDERBOOK	UNKNOWN	CLEANUP	False	True
1806	Silver pot	MURDERPOT	CLEANUP	CLEANUP	False	False
1811	Flypaper	MURDERPAPER	UNKNOWN	CLEANUP	False	True
1812	Pungent pot	MURDERPOT2	CLEANUP	CLEANUP	False	False
1815	Killer's print	MURDERFINGERPRINT	UNKNOWN	CLEANUP	False	True
1816	Anna's print	MURDERFINGERPRINTA	UNKNOWN	CLEANUP	False	True
1817	Bob's print	MURDERFINGERPRINTB	UNKNOWN	CLEANUP	False	True
1818	Carol's print	MURDERFINGERPRINTC	UNKNOWN	CLEANUP	False	True
1819	David's print	MURDERFINGERPRINTD	UNKNOWN	CLEANUP	False	True
1820	Elizabeth's print	MURDERFINGERPRINTE	UNKNOWN	CLEANUP	False	True
1821	Frank's print	MURDERFINGERPRINTF	UNKNOWN	CLEANUP	False	True
1822	Unknown print	MURDERFINGERPRINT1	UNKNOWN	CLEANUP	False	True
1824	Water Skin4	WATER_SKIN4	UNKNOWN	CLEANUP	False	True
1826	Water Skin3	WATER_SKIN3	UNKNOWN	CLEANUP	False	True
1828	Water Skin2	WATER_SKIN2	UNKNOWN	CLEANUP	False	True
1830	Water Skin1	WATER_SKIN1	UNKNOWN	CLEANUP	False	True
1831	Waterskin(0)	WATER_SKIN0	UNKNOWN	CLEANUP	False	True
1832	Water Skin0	WATER_SKIN0	UNKNOWN	CLEANUP	False	True
1833	Desert shirt	DESERT_SHIRT	UNKNOWN	CLEANUP	False	True
1834	Desert Shirt	DESERT_SHIRT	UNKNOWN	CLEANUP	False	True
1839	Metal key	METAL_KEY	UNKNOWN	CLEANUP	False	True
1840	Cell door key	THCELLDOORKEY	UNKNOWN	CLEANUP	False	True
1843	Wrought iron key	THGOODMINEKEY	UNKNOWN	CLEANUP	False	True
1844	Slave shirt	SLAVE_SHIRT	UNKNOWN	CLEANUP	False	True
1847	Scrumpled paper	THKEBABINSTRUCTS	UNKNOWN	CLEANUP	False	True
1848	Shantay disclaimer	THSHANTAYDISC	UNKNOWN	CLEANUP	False	True
1850	Technical plans	THCAPTPLANS	UNKNOWN	CLEANUP	False	True
1851	Tenti pineapple	TENTIPINEAPPLE	UNKNOWN	CLEANUP	False	True
1852	Bedabin key	THBEDOBINKEY	UNKNOWN	CLEANUP	False	True
1854	Shantay pass	SHANTAY_PASS	UNKNOWN	CLEANUP	False	True
1855	Rock	THPUNISHROCK	UNKNOWN	CLEANUP	False	True
1856	Guide book	ARDOUGNE_BOOK	UNKNOWN	CLEANUP	False	True
1857	Totem	TRIBAL_TOTEM	UNKNOWN	CLEANUP	False	True
1858	Address label	TRIBAL_TOTEM_LABEL	UNKNOWN	CLEANUP	False	True
1865	Pitta bread	PITTA_BREAD	UNKNOWN	CLEANUP	False	True
1866	Pitta Bread	PITTA_BREAD	UNKNOWN	CLEANUP	False	True
1867	Burnt pitta bread	BURNT_PITTA_BREAD	CLEANUP	CLEANUP	False	False
1868	Burnt Pitta Bread	BURNT_PITTA_BREAD	CLEANUP	CLEANUP	False	False
1883	Ugthanki kebab	UGTHANKI_KEBAB_BAD	UNKNOWN	CLEANUP	False	True
1884	Ugthanki Kebab Bad	UGTHANKI_KEBAB_BAD	UNKNOWN	CLEANUP	False	True
1885	Ugthanki kebab	UGTHANKI_KEBAB	UNKNOWN	CLEANUP	False	True
1886	Ugthanki Kebab	UGTHANKI_KEBAB	UNKNOWN	CLEANUP	False	True
1901	Chocolate slice	CHOCOLATE_SLICE	UNKNOWN	CLEANUP	False	True
1902	Chocolate Slice	CHOCOLATE_SLICE	UNKNOWN	CLEANUP	False	True
1905	Asgarnian ale	ASGARNIAN_ALE	UNKNOWN	CLEANUP	False	True
1906	Asgarnian Ale	ASGARNIAN_ALE	UNKNOWN	CLEANUP	False	True
1907	Wizard's mind bomb	WIZARDS_MIND_BOMB	UNKNOWN	CLEANUP	False	True
1908	Wizards Mind Bomb	WIZARDS_MIND_BOMB	UNKNOWN	CLEANUP	False	True
1909	Greenman's ale	GREENMANS_ALE	UNKNOWN	CLEANUP	False	True
1910	Greenmans Ale	GREENMANS_ALE	UNKNOWN	CLEANUP	False	True
1911	Dragon bitter	DRAGON_BITTER	UNKNOWN	CLEANUP	False	True
1912	Dragon Bitter	DRAGON_BITTER	UNKNOWN	CLEANUP	False	True
1913	Dwarven stout	DWARVEN_STOUT	UNKNOWN	CLEANUP	False	True
1914	Dwarven Stout	DWARVEN_STOUT	UNKNOWN	CLEANUP	False	True
1915	Grog	GROG	UNKNOWN	CLEANUP	False	True
1916	Grog	GROG	UNKNOWN	CLEANUP	False	True
1917	Beer	BEER	UNKNOWN	CLEANUP	False	True
1918	Beer	BEER	UNKNOWN	CLEANUP	False	True
1919	Beer glass	BEER_GLASS	UNKNOWN	CLEANUP	False	True
1920	Beer Glass	BEER_GLASS	UNKNOWN	CLEANUP	False	True
1925	Bucket	BUCKET_EMPTY	CLEANUP	CLEANUP	False	False
1926	Bucket Empty	BUCKET_EMPTY	CLEANUP	CLEANUP	False	False
1928	Bucket Milk	BUCKET_MILK	CLEANUP	CLEANUP	False	False
1930	Bucket Water	BUCKET_WATER	CLEANUP	CLEANUP	False	False
1931	Pot	POT_EMPTY	CLEANUP	CLEANUP	False	False
1932	Pot Empty	POT_EMPTY	CLEANUP	CLEANUP	False	False
1933	Pot of flour	POT_FLOUR	CLEANUP	CLEANUP	False	False
1934	Pot Flour	POT_FLOUR	CLEANUP	CLEANUP	False	False
1935	Jug	JUG_EMPTY	CLEANUP	CLEANUP	False	False
1936	Jug Empty	JUG_EMPTY	CLEANUP	CLEANUP	False	False
1937	Jug of water	JUG_WATER	CLEANUP	CLEANUP	False	False
1938	Jug Water	JUG_WATER	CLEANUP	CLEANUP	False	False
1939	Swamp tar	SWAMP_TAR	UNKNOWN	CLEANUP	False	True
1941	Swamp paste	SWAMPPASTE	UNKNOWN	CLEANUP	False	True
1944	Egg	EGG	UNKNOWN	CLEANUP	False	True
1945	Egg	EGG	UNKNOWN	CLEANUP	False	True
1946	Flour	FLOUR	UNKNOWN	CLEANUP	False	True
1947	Grain	GRAIN	UNKNOWN	CLEANUP	False	True
1948	Grain	GRAIN	UNKNOWN	CLEANUP	False	True
1949	Chef's hat	CHEFS_HAT	UNKNOWN	CLEANUP	False	True
1950	Chefs Hat	CHEFS_HAT	UNKNOWN	CLEANUP	False	True
1951	Redberries	REDBERRIES	UNKNOWN	CLEANUP	False	True
1952	Redberries	REDBERRIES	UNKNOWN	CLEANUP	False	True
1953	Pastry dough	PASTRY_DOUGH	UNKNOWN	CLEANUP	False	True
1954	Pastry Dough	PASTRY_DOUGH	UNKNOWN	CLEANUP	False	True
1955	Cooking apple	COOKING_APPLE	UNKNOWN	CLEANUP	False	True
1956	Cooking Apple	COOKING_APPLE	UNKNOWN	CLEANUP	False	True
1957	Onion	ONION	UNKNOWN	CLEANUP	False	True
1958	Onion	ONION	UNKNOWN	CLEANUP	False	True
1959	Pumpkin	PUMPKIN	UNKNOWN	CLEANUP	False	True
1960	Pumpkin	PUMPKIN	UNKNOWN	CLEANUP	False	True
1961	Easter egg	EASTER_EGG	UNKNOWN	CLEANUP	False	True
1962	Easter Egg	EASTER_EGG	UNKNOWN	CLEANUP	False	True
1963	Banana	BANANA	UNKNOWN	CLEANUP	False	True
1964	Banana	BANANA	UNKNOWN	CLEANUP	False	True
1965	Cabbage	CABBAGE	UNKNOWN	CLEANUP	False	True
1966	Cabbage	CABBAGE	UNKNOWN	CLEANUP	False	True
1967	Cabbage	MAGIC_CABBAGE	UNKNOWN	CLEANUP	False	True
1968	Magic Cabbage	MAGIC_CABBAGE	UNKNOWN	CLEANUP	False	True
1969	Spinach roll	SPINACH_ROLL	UNKNOWN	CLEANUP	False	True
1970	Spinach Roll	SPINACH_ROLL	UNKNOWN	CLEANUP	False	True
1971	Kebab	KEBAB	UNKNOWN	CLEANUP	False	True
1972	Kebab	KEBAB	UNKNOWN	CLEANUP	False	True
1977	Chocolatey milk	CHOCOLATY_MILK	UNKNOWN	CLEANUP	False	True
1978	Cup of tea	CUP_OF_TEA	UNKNOWN	CLEANUP	False	True
1979	Cup Of Tea	CUP_OF_TEA	UNKNOWN	CLEANUP	False	True
1980	Empty cup	CUP_EMPTY	CLEANUP	CLEANUP	False	False
1981	Cup Empty	CUP_EMPTY	CLEANUP	CLEANUP	False	False
1982	Tomato	TOMATO	UNKNOWN	CLEANUP	False	True
1983	Tomato	TOMATO	UNKNOWN	CLEANUP	False	True
1984	Rotten apple	ROTTENAPPLES	UNKNOWN	CLEANUP	False	True
1985	Cheese	CHEESE	UNKNOWN	CLEANUP	False	True
1986	Cheese	CHEESE	UNKNOWN	CLEANUP	False	True
1987	Grapes	GRAPES	UNKNOWN	CLEANUP	False	True
1988	Grapes	GRAPES	UNKNOWN	CLEANUP	False	True
1997	Incomplete stew	STEW1	UNKNOWN	CLEANUP	False	True
1998	Stew1	STEW1	UNKNOWN	CLEANUP	False	True
