item_id	namespace	constant_name	display_name	inferred_label	category	confidence	flags	tags
219	TOP_LEVEL	UNIDENTIFIED_TORSTOL	Grimy torstol	Unidentified Torstol	HERBLORE	MEDIUM		herblore
220	CERT	UNIDENTIFIED_TORSTOL		Unidentified Torstol	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
221	TOP_LEVEL	EYE_OF_NEWT	Eye of newt	Eye Of Newt	HERBLORE	MEDIUM		herblore
222	CERT	EYE_OF_NEWT		Eye Of Newt	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
223	TOP_LEVEL	RED_SPIDERS_EGGS	Red spiders' eggs	Red Spiders Eggs	HERBLORE	MEDIUM		herblore
224	CERT	RED_SPIDERS_EGGS		Red Spiders Eggs	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
225	TOP_LEVEL	LIMPWURT_ROOT	Limpwurt root	Limpwurt Root	HERBLORE	MEDIUM		herblore
226	CERT	LIMPWURT_ROOT		Limpwurt Root	HERBLORE	MEDIUM	exclude-main-catalog,cert,missing-direct-javadoc	herblore
227	TOP_LEVEL	VIAL_WATER	Vial of water	Vial Water	CLEANUP	LOW		cleanup
228	CERT	VIAL_WATER		Vial Water	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
229	TOP_LEVEL	VIAL_EMPTY	Vial	Vial Empty	CLEANUP	LOW		cleanup
230	CERT	VIAL_EMPTY		Vial Empty	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
231	TOP_LEVEL	SNAPE_GRASS	Snape grass	Snape Grass	HERBLORE	MEDIUM		herblore
232	CERT	SNAPE_GRASS		Snape Grass	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
233	TOP_LEVEL	PESTLE_AND_MORTAR	Pestle and mortar	Pestle And Mortar	UNKNOWN	LOW		
234	CERT	PESTLE_AND_MORTAR		Pestle And Mortar	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
235	TOP_LEVEL	UNICORN_HORN_DUST	Unicorn horn dust	Unicorn Horn Dust	UNKNOWN	LOW		
236	CERT	UNICORN_HORN_DUST		Unicorn Horn Dust	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
237	TOP_LEVEL	UNICORN_HORN	Unicorn horn	Unicorn Horn	UNKNOWN	LOW		
238	CERT	UNICORN_HORN		Unicorn Horn	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
239	TOP_LEVEL	WHITE_BERRIES	White berries	White Berries	UNKNOWN	LOW		
240	CERT	WHITE_BERRIES		White Berries	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
241	TOP_LEVEL	DRAGON_SCALE_DUST	Dragon scale dust	Dragon Scale Dust	UNKNOWN	LOW		
242	CERT	DRAGON_SCALE_DUST		Dragon Scale Dust	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
243	TOP_LEVEL	BLUE_DRAGON_SCALE	Blue dragon scale	Blue Dragon Scale	UNKNOWN	LOW		
244	CERT	BLUE_DRAGON_SCALE		Blue Dragon Scale	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
245	TOP_LEVEL	WINE_OF_ZAMORAK	Wine of zamorak	Wine Of Zamorak	UNKNOWN	LOW		
246	CERT	WINE_OF_ZAMORAK		Wine Of Zamorak	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
247	TOP_LEVEL	JANGERBERRIES	Jangerberries	Jangerberries	UNKNOWN	LOW		
248	CERT	JANGERBERRIES		Jangerberries	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
249	TOP_LEVEL	GUAM_LEAF	Guam leaf	Guam Leaf	HERBLORE	MEDIUM		herblore
250	CERT	GUAM_LEAF		Guam Leaf	HERBLORE	MEDIUM	exclude-main-catalog,cert,missing-direct-javadoc	herblore
251	TOP_LEVEL	MARENTILL	Marrentill	Marentill	UNKNOWN	LOW		
252	CERT	MARENTILL		Marentill	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
253	TOP_LEVEL	TARROMIN	Tarromin	Tarromin	UNKNOWN	LOW		
254	CERT	TARROMIN		Tarromin	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
255	TOP_LEVEL	HARRALANDER	Harralander	Harralander	UNKNOWN	LOW		
256	CERT	HARRALANDER		Harralander	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
257	TOP_LEVEL	RANARR_WEED	Ranarr weed	Ranarr Weed	UNKNOWN	LOW		
258	CERT	RANARR_WEED		Ranarr Weed	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
259	TOP_LEVEL	IRIT_LEAF	Irit leaf	Irit Leaf	HERBLORE	MEDIUM		herblore
260	CERT	IRIT_LEAF		Irit Leaf	HERBLORE	MEDIUM	exclude-main-catalog,cert,missing-direct-javadoc	herblore
261	TOP_LEVEL	AVANTOE	Avantoe	Avantoe	UNKNOWN	LOW		
262	CERT	AVANTOE		Avantoe	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
263	TOP_LEVEL	KWUARM	Kwuarm	Kwuarm	UNKNOWN	LOW		
264	CERT	KWUARM		Kwuarm	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
265	TOP_LEVEL	CADANTINE	Cadantine	Cadantine	UNKNOWN	LOW		
266	CERT	CADANTINE		Cadantine	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
267	TOP_LEVEL	DWARF_WEED	Dwarf weed	Dwarf Weed	UNKNOWN	LOW		
268	CERT	DWARF_WEED		Dwarf Weed	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
269	TOP_LEVEL	TORSTOL	Torstol	Torstol	UNKNOWN	LOW		
270	CERT	TORSTOL		Torstol	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
271	TOP_LEVEL	PRESSURE_GAUGE	Pressure gauge	Pressure Gauge	UNKNOWN	LOW		
272	TOP_LEVEL	FISH_FOOD	Fish food	Fish Food	SKILLING	LOW		skilling
273	TOP_LEVEL	POISON	Poison	Poison	UNKNOWN	LOW		
274	TOP_LEVEL	POISONED_FISH_FOOD	Poisoned fish food	Poisoned Fish Food	SKILLING	LOW		skilling
275	TOP_LEVEL	CLOSET_KEY	Key	Closet Key	UNKNOWN	LOW		
276	TOP_LEVEL	RUBBER_TUBE	Rubber tube	Rubber Tube	UNKNOWN	LOW		
277	TOP_LEVEL	OIL_CAN	Oil can	Oil Can	UNKNOWN	LOW		
278	TOP_LEVEL	CATTLEPROD	Cattleprod	Cattleprod	UNKNOWN	LOW		
279	TOP_LEVEL	POISONED_FEED	Sheep feed	Poisoned Feed	UNKNOWN	LOW		
280	TOP_LEVEL	SHEEPBONESA	Sheep bones (1)	Sheepbonesa	POTION	MEDIUM		potion,dose
281	TOP_LEVEL	SHEEPBONESB	Sheep bones (2)	Sheepbonesb	POTION	MEDIUM		potion,dose
282	TOP_LEVEL	SHEEPBONESC	Sheep bones (3)	Sheepbonesc	POTION	MEDIUM		potion,dose
283	TOP_LEVEL	SHEEPBONESD	Sheep bones (4)	Sheepbonesd	POTION	MEDIUM		potion,dose
284	TOP_LEVEL	PLAGUE_JACKET	Plague jacket	Plague Jacket	UNKNOWN	LOW		
285	TOP_LEVEL	PLAGUE_TROUSERS	Plague trousers	Plague Trousers	UNKNOWN	LOW		
286	TOP_LEVEL	GOBLIN_ARMOUR_ORANGE	Orange goblin mail	Goblin Armour Orange	GEAR	LOW		gear
287	TOP_LEVEL	GOBLIN_ARMOUR_DARKBLUE	Blue goblin mail	Goblin Armour Darkblue	GEAR	LOW		gear
288	TOP_LEVEL	GOBLIN_ARMOUR	Goblin mail	Goblin Armour	GEAR	LOW		gear
289	CERT	GOBLIN_ARMOUR		Goblin Armour	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
290	TOP_LEVEL	RESEARCH_PACKAGE	Research package	Research Package	UNKNOWN	LOW		
291	TOP_LEVEL	RESEARCH_NOTES	Research notes	Research Notes	UNKNOWN	LOW		
292	TOP_LEVEL	BAXTORIAN_BOOK_WATERFALL_QUEST	Book on baxtorian	Baxtorian Book Waterfall Quest	UNKNOWN	LOW		
293	TOP_LEVEL	GOLRIE_KEY_WATERFALL_QUEST	Key	Golrie Key Waterfall Quest	UNKNOWN	LOW		
294	TOP_LEVEL	GLARIALS_PEBBLE_WATERFALL_QUEST	Glarial's pebble	Glarials Pebble Waterfall Quest	UNKNOWN	LOW		
295	TOP_LEVEL	GLARIALS_AMULET_WATERFALL_QUEST	Glarial's amulet	Glarials Amulet Waterfall Quest	GEAR	LOW		gear
296	TOP_LEVEL	GLARIALS_URN_FULL_WATERFALL_QUEST	Glarial's urn	Glarials Urn Full Waterfall Quest	UNKNOWN	LOW		
297	TOP_LEVEL	GLARIALS_URN_EMPTY_WATERFALL_QUEST	Glarial's urn (empty)	Glarials Urn Empty Waterfall Quest	CLEANUP	LOW		cleanup
298	TOP_LEVEL	BAXTORIAN_KEY_WATERFALL_QUEST	Key	Baxtorian Key Waterfall Quest	UNKNOWN	LOW		
299	TOP_LEVEL	MITHRIL_SEED	Mithril seeds	Mithril Seed	FARMING	MEDIUM		farming
300	TOP_LEVEL	RATS_TAIL	Rat's tail	Rats Tail	UNKNOWN	LOW		
301	TOP_LEVEL	LOBSTER_POT	Lobster pot	Lobster Pot	CLEANUP	LOW		cleanup
302	CERT	LOBSTER_POT		Lobster Pot	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
303	TOP_LEVEL	NET	Small fishing net	Net	SKILLING	LOW		skilling
304	CERT	NET		Net	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
305	TOP_LEVEL	BIG_NET	Big fishing net	Big Net	SKILLING	LOW		skilling
306	CERT	BIG_NET		Big Net	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
307	TOP_LEVEL	FISHING_ROD	Fishing rod	Fishing Rod	SKILLING	LOW		skilling
308	CERT	FISHING_ROD		Fishing Rod	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
309	TOP_LEVEL	FLY_FISHING_ROD	Fly fishing rod	Fly Fishing Rod	SKILLING	LOW		skilling
310	CERT	FLY_FISHING_ROD		Fly Fishing Rod	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
311	TOP_LEVEL	HARPOON	Harpoon	Harpoon	SKILLING	LOW		skilling
312	CERT	HARPOON		Harpoon	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
313	TOP_LEVEL	FISHING_BAIT	Fishing bait	Fishing Bait	SKILLING	LOW		skilling
314	TOP_LEVEL	FEATHER	Feather	Feather	SKILLING	LOW		skilling
315	TOP_LEVEL	SHRIMP	Shrimps	Shrimp	UNKNOWN	LOW		
316	CERT	SHRIMP		Shrimp	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
317	TOP_LEVEL	RAW_SHRIMP	Raw shrimps	Raw Shrimp	SKILLING	LOW		skilling
318	CERT	RAW_SHRIMP		Raw Shrimp	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
319	TOP_LEVEL	ANCHOVIES	Anchovies	Anchovies	UNKNOWN	LOW		
320	CERT	ANCHOVIES		Anchovies	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
321	TOP_LEVEL	RAW_ANCHOVIES	Raw anchovies	Raw Anchovies	SKILLING	LOW		skilling
322	CERT	RAW_ANCHOVIES		Raw Anchovies	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
323	TOP_LEVEL	BURNTFISH1	Burnt fish	Burntfish1	SKILLING	LOW		skilling
324	CERT	BURNTFISH1		Burntfish1	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
325	TOP_LEVEL	SARDINE	Sardine	Sardine	UNKNOWN	LOW		
326	CERT	SARDINE		Sardine	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
327	TOP_LEVEL	RAW_SARDINE	Raw sardine	Raw Sardine	SKILLING	LOW		skilling
328	CERT	RAW_SARDINE		Raw Sardine	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
329	TOP_LEVEL	SALMON	Salmon	Salmon	UNKNOWN	LOW		
330	CERT	SALMON		Salmon	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
331	TOP_LEVEL	RAW_SALMON	Raw salmon	Raw Salmon	SKILLING	LOW		skilling
332	CERT	RAW_SALMON		Raw Salmon	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
333	TOP_LEVEL	TROUT	Trout	Trout	UNKNOWN	LOW		
334	CERT	TROUT		Trout	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
335	TOP_LEVEL	RAW_TROUT	Raw trout	Raw Trout	SKILLING	LOW		skilling
336	CERT	RAW_TROUT		Raw Trout	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
337	TOP_LEVEL	GIANT_CARP	Giant carp	Giant Carp	UNKNOWN	LOW		
338	TOP_LEVEL	RAW_GIANT_CARP	Raw giant carp	Raw Giant Carp	SKILLING	LOW		skilling
339	TOP_LEVEL	COD	Cod	Cod	UNKNOWN	LOW		
340	CERT	COD		Cod	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
341	TOP_LEVEL	RAW_COD	Raw cod	Raw Cod	SKILLING	LOW		skilling
342	CERT	RAW_COD		Raw Cod	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
343	TOP_LEVEL	BURNTFISH2	Burnt fish	Burntfish2	SKILLING	LOW		skilling
344	CERT	BURNTFISH2		Burntfish2	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
345	TOP_LEVEL	RAW_HERRING	Raw herring	Raw Herring	GEAR	LOW		gear
346	CERT	RAW_HERRING		Raw Herring	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
347	TOP_LEVEL	HERRING	Herring	Herring	GEAR	LOW		gear
348	CERT	HERRING		Herring	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
349	TOP_LEVEL	RAW_PIKE	Raw pike	Raw Pike	SKILLING	LOW		skilling
350	CERT	RAW_PIKE		Raw Pike	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
351	TOP_LEVEL	PIKE	Pike	Pike	UNKNOWN	LOW		
352	CERT	PIKE		Pike	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
353	TOP_LEVEL	RAW_MACKEREL	Raw mackerel	Raw Mackerel	SKILLING	LOW		skilling
354	CERT	RAW_MACKEREL		Raw Mackerel	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
355	TOP_LEVEL	MACKEREL	Mackerel	Mackerel	UNKNOWN	LOW		
356	CERT	MACKEREL		Mackerel	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
357	TOP_LEVEL	BURNTFISH3	Burnt fish	Burntfish3	SKILLING	LOW		skilling
358	CERT	BURNTFISH3		Burntfish3	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
359	TOP_LEVEL	RAW_TUNA	Raw tuna	Raw Tuna	SKILLING	LOW		skilling
360	CERT	RAW_TUNA		Raw Tuna	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
361	TOP_LEVEL	TUNA	Tuna	Tuna	UNKNOWN	LOW		
362	CERT	TUNA		Tuna	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
363	TOP_LEVEL	RAW_BASS	Raw bass	Raw Bass	SKILLING	LOW		skilling
364	CERT	RAW_BASS		Raw Bass	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
365	TOP_LEVEL	BASS	Bass	Bass	UNKNOWN	LOW		
366	CERT	BASS		Bass	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
367	TOP_LEVEL	BURNTFISH4	Burnt fish	Burntfish4	SKILLING	LOW		skilling
368	CERT	BURNTFISH4		Burntfish4	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
369	TOP_LEVEL	BURNTFISH5	Burnt fish	Burntfish5	SKILLING	LOW		skilling
370	CERT	BURNTFISH5		Burntfish5	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
371	TOP_LEVEL	RAW_SWORDFISH	Raw swordfish	Raw Swordfish	GEAR	LOW		gear
372	CERT	RAW_SWORDFISH		Raw Swordfish	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
373	TOP_LEVEL	SWORDFISH	Swordfish	Swordfish	GEAR	LOW		gear
374	CERT	SWORDFISH		Swordfish	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
375	TOP_LEVEL	BURNT_SWORDFISH	Burnt swordfish	Burnt Swordfish	GEAR	LOW		gear
376	CERT	BURNT_SWORDFISH		Burnt Swordfish	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
377	TOP_LEVEL	RAW_LOBSTER	Raw lobster	Raw Lobster	SKILLING	LOW		skilling
378	CERT	RAW_LOBSTER		Raw Lobster	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
379	TOP_LEVEL	LOBSTER	Lobster	Lobster	UNKNOWN	LOW		
380	CERT	LOBSTER		Lobster	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
381	TOP_LEVEL	BURNT_LOBSTER	Burnt lobster	Burnt Lobster	CLEANUP	LOW		cleanup
382	CERT	BURNT_LOBSTER		Burnt Lobster	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
383	TOP_LEVEL	RAW_SHARK	Raw shark	Raw Shark	SKILLING	LOW		skilling
384	CERT	RAW_SHARK		Raw Shark	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
385	TOP_LEVEL	SHARK	Shark	Shark	UNKNOWN	LOW		
386	CERT	SHARK		Shark	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
387	TOP_LEVEL	BURNT_SHARK	Burnt shark	Burnt Shark	CLEANUP	LOW		cleanup
388	CERT	BURNT_SHARK		Burnt Shark	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
389	TOP_LEVEL	RAW_MANTARAY	Raw manta ray	Raw Mantaray	SKILLING	LOW		skilling
390	CERT	RAW_MANTARAY		Raw Mantaray	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
391	TOP_LEVEL	MANTARAY	Manta ray	Mantaray	UNKNOWN	LOW		
392	CERT	MANTARAY		Mantaray	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
393	TOP_LEVEL	BURNT_MANTARAY	Burnt manta ray	Burnt Mantaray	CLEANUP	LOW		cleanup
394	CERT	BURNT_MANTARAY		Burnt Mantaray	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
395	TOP_LEVEL	RAW_SEATURTLE	Raw sea turtle	Raw Seaturtle	SKILLING	LOW		skilling
396	CERT	RAW_SEATURTLE		Raw Seaturtle	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
397	TOP_LEVEL	SEATURTLE	Sea turtle	Seaturtle	UNKNOWN	LOW		
398	CERT	SEATURTLE		Seaturtle	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
399	TOP_LEVEL	BURNT_SEATURTLE	Burnt sea turtle	Burnt Seaturtle	CLEANUP	LOW		cleanup
400	CERT	BURNT_SEATURTLE		Burnt Seaturtle	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
401	TOP_LEVEL	SEAWEED	Seaweed	Seaweed	UNKNOWN	LOW		
402	CERT	SEAWEED		Seaweed	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
403	TOP_LEVEL	EDIBLE_SEAWEED	Edible seaweed	Edible Seaweed	UNKNOWN	LOW		
404	CERT	EDIBLE_SEAWEED		Edible Seaweed	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
405	TOP_LEVEL	CASKET	Casket	Casket	UNKNOWN	LOW		
406	CERT	CASKET		Casket	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
407	TOP_LEVEL	OYSTERSHELL	Oyster	Oystershell	UNKNOWN	LOW		
408	CERT	OYSTERSHELL		Oystershell	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
409	TOP_LEVEL	OYSTEREMPTY	Empty oyster	Oysterempty	CLEANUP	LOW		cleanup
410	CERT	OYSTEREMPTY		Oysterempty	CLEANUP	LOW	exclude-main-catalog,cert,missing-direct-javadoc	cleanup
411	TOP_LEVEL	SMALLOYSTERPEARLS	Oyster pearl	Smalloysterpearls	UNKNOWN	LOW		
412	CERT	SMALLOYSTERPEARLS		Smalloysterpearls	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
413	TOP_LEVEL	BIGOYSTERPEARLS	Oyster pearls	Bigoysterpearls	UNKNOWN	LOW		
414	CERT	BIGOYSTERPEARLS		Bigoysterpearls	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
415	TOP_LEVEL	ETHENEA	Ethenea	Ethenea	UNKNOWN	LOW		
416	TOP_LEVEL	LIQUID_HONEY	Liquid honey	Liquid Honey	UNKNOWN	LOW		
417	TOP_LEVEL	SULPHURIC_BROLINE	Sulphuric broline	Sulphuric Broline	UNKNOWN	LOW		
418	TOP_LEVEL	PLAGUESAMPLE	Plague sample	Plaguesample	UNKNOWN	LOW		
419	TOP_LEVEL	TOUCH_PAPER	Touch paper	Touch Paper	UNKNOWN	LOW		
420	TOP_LEVEL	DISTILLATOR	Distillator	Distillator	UNKNOWN	LOW		
421	TOP_LEVEL	KING_LATHAS_AMULET	Lathas' amulet	King Lathas Amulet	GEAR	LOW		gear
422	TOP_LEVEL	BIRDFEED	Bird feed	Birdfeed	UNKNOWN	LOW		
423	TOP_LEVEL	MOURNERKEYTW	Key	Mournerkeytw	UNKNOWN	LOW		
424	TOP_LEVEL	PIGEONS	Pigeon cage	Pigeons	UNKNOWN	LOW		
425	TOP_LEVEL	PIGEONCAGE	Pigeon cage	Pigeoncage	UNKNOWN	LOW		
426	TOP_LEVEL	PRIEST_GOWN	Priest gown	Priest Gown	UNKNOWN	LOW		
427	CERT	PRIEST_GOWN		Priest Gown	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
428	TOP_LEVEL	PRIEST_ROBE	Priest gown	Priest Robe	GEAR	LOW		gear
429	CERT	PRIEST_ROBE		Priest Robe	GEAR	LOW	exclude-main-catalog,cert,missing-direct-javadoc	gear
430	TOP_LEVEL	DOCTOR_GOWN	Medical gown	Doctor Gown	UNKNOWN	LOW		
431	TOP_LEVEL	KARAMJA_RUM	Karamjan rum	Karamja Rum	UNKNOWN	LOW		
432	TOP_LEVEL	CHEST_KEY	Chest key	Chest Key	UNKNOWN	LOW		
433	TOP_LEVEL	PIRATEMESSAGE	Pirate message	Piratemessage	UNKNOWN	LOW		
434	TOP_LEVEL	CLAY	Clay	Clay	SKILLING	LOW		skilling
435	CERT	CLAY		Clay	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
436	TOP_LEVEL	COPPER_ORE	Copper ore	Copper Ore	SKILLING	LOW		skilling
437	CERT	COPPER_ORE		Copper Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
438	TOP_LEVEL	TIN_ORE	Tin ore	Tin Ore	SKILLING	LOW		skilling
439	CERT	TIN_ORE		Tin Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
440	TOP_LEVEL	IRON_ORE	Iron ore	Iron Ore	SKILLING	LOW		skilling
441	CERT	IRON_ORE		Iron Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
442	TOP_LEVEL	SILVER_ORE	Silver ore	Silver Ore	SKILLING	LOW		skilling
443	CERT	SILVER_ORE		Silver Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
444	TOP_LEVEL	GOLD_ORE	Gold ore	Gold Ore	SKILLING	LOW		skilling
445	CERT	GOLD_ORE		Gold Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
446	TOP_LEVEL	PERFECT_GOLD_ORE	'perfect' gold ore	Perfect Gold Ore	SKILLING	LOW		skilling
447	TOP_LEVEL	MITHRIL_ORE	Mithril ore	Mithril Ore	SKILLING	LOW		skilling
448	CERT	MITHRIL_ORE		Mithril Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
449	TOP_LEVEL	ADAMANTITE_ORE	Adamantite ore	Adamantite Ore	SKILLING	LOW		skilling
450	CERT	ADAMANTITE_ORE		Adamantite Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
451	TOP_LEVEL	RUNITE_ORE	Runite ore	Runite Ore	SKILLING	LOW		skilling
452	CERT	RUNITE_ORE		Runite Ore	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
453	TOP_LEVEL	COAL	Coal	Coal	UNKNOWN	LOW		
454	CERT	COAL		Coal	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
455	TOP_LEVEL	BARCRAWL_CARD	Barcrawl card	Barcrawl Card	SKILLING	LOW		skilling
456	TOP_LEVEL	SCORPIONCAGEEMPTY	Scorpion cage	Scorpioncageempty	CLEANUP	LOW		cleanup
457	TOP_LEVEL	SCORPIONCAGEA	Scorpion cage	Scorpioncagea	UNKNOWN	LOW		
458	TOP_LEVEL	SCORPIONCAGEAB	Scorpion cage	Scorpioncageab	UNKNOWN	LOW		
459	TOP_LEVEL	SCORPIONCAGEAC	Scorpion cage	Scorpioncageac	UNKNOWN	LOW		
460	TOP_LEVEL	SCORPIONCAGEB	Scorpion cage	Scorpioncageb	UNKNOWN	LOW		
461	TOP_LEVEL	SCORPIONCAGEBC	Scorpion cage	Scorpioncagebc	UNKNOWN	LOW		
462	TOP_LEVEL	SCORPIONCAGEC	Scorpion cage	Scorpioncagec	UNKNOWN	LOW		
463	TOP_LEVEL	SCORPIONCAGEFULL	Scorpion cage	Scorpioncagefull	UNKNOWN	LOW		
464	TOP_LEVEL	MACRO_TRIFFIDFRUIT	Strange fruit	Macro Triffidfruit	UNKNOWN	LOW		
465	CERT	MACRO_TRIFFIDFRUIT		Macro Triffidfruit	UNKNOWN	LOW	exclude-main-catalog,cert,missing-direct-javadoc	
466	TOP_LEVEL	MACRO_PICKAXEHANDLE	Pickaxe handle	Macro Pickaxehandle	SKILLING	LOW		skilling
467	CERT	MACRO_PICKAXEHANDLE		Macro Pickaxehandle	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
468	TOP_LEVEL	MACRO_BROKEN_BRONZE_PICKAXE	Broken pickaxe	Macro Broken Bronze Pickaxe	SKILLING	LOW		skilling
469	CERT	MACRO_BROKEN_BRONZE_PICKAXE		Macro Broken Bronze Pickaxe	SKILLING	LOW	exclude-main-catalog,cert,missing-direct-javadoc	skilling
470	TOP_LEVEL	MACRO_BROKEN_IRON_PICKAXE	Broken pickaxe	Macro Broken Iron Pickaxe	SKILLING	LOW		skilling
